#  -21000000  1000  11000000
 -2.09450E+07  1.05483E-01  3.27866E+01  9.41980E-02  1.16745E+02  1.02268E+02
 -2.09440E+07  1.05794E-01  3.25941E+01  9.86814E-02  1.11130E+02  1.01737E+02
 -2.09430E+07  1.06140E-01  3.24156E+01  1.02253E-01  1.05554E+02  1.01245E+02
 -2.09420E+07  1.06529E-01  3.22513E+01  1.04922E-01  9.99648E+01  1.00791E+02
 -2.09410E+07  1.06649E-01  3.21003E+01  1.06334E-01  9.44034E+01  1.00372E+02
 -2.09400E+07  1.06780E-01  3.19645E+01  1.06762E-01  8.89268E+01  9.99935E+01
 -2.09390E+07  1.06933E-01  3.18439E+01  1.06226E-01  8.34088E+01  9.96575E+01
 -2.09380E+07  1.06757E-01  3.17386E+01  1.04358E-01  7.78303E+01  9.93604E+01
 -2.09370E+07  1.06581E-01  3.16497E+01  1.01555E-01  7.23339E+01  9.91093E+01
 -2.09360E+07  1.06363E-01  3.15774E+01  9.77452E-02  6.67776E+01  9.89041E+01
 -2.09350E+07  1.06073E-01  3.15233E+01  9.29020E-02  6.11433E+01  9.87490E+01
 -2.09340E+07  1.05623E-01  3.14878E+01  8.70770E-02  5.55290E+01  9.86444E+01
 -2.09330E+07  1.05138E-01  3.14712E+01  8.03634E-02  4.98499E+01  9.85926E+01
 -2.09320E+07  1.04779E-01  3.14754E+01  7.30164E-02  4.41755E+01  9.86008E+01
 -2.09310E+07  1.04130E-01  3.15005E+01  6.46854E-02  3.84037E+01  9.86645E+01
 -2.09300E+07  1.03496E-01  3.15475E+01  5.57591E-02  3.25990E+01  9.87900E+01
 -2.09290E+07  1.02861E-01  3.16170E+01  4.64148E-02  2.68233E+01  9.89785E+01
 -2.09280E+07  1.02245E-01  3.17089E+01  3.64302E-02  2.08734E+01  9.92298E+01
 -2.09270E+07  1.01390E-01  3.18248E+01  2.61789E-02  1.49632E+01  9.95459E+01
 -2.09260E+07  1.00601E-01  3.19636E+01  1.56761E-02  8.96457E+00  9.99261E+01
 -2.09250E+07  9.99413E-02  3.21251E+01  5.11296E-03  2.93251E+00  1.00370E+02
 -2.09240E+07  9.89515E-02  3.23103E+01 -5.52024E-03  3.56802E+02  1.00876E+02
 -2.09230E+07  9.81344E-02  3.25170E+01 -1.58666E-02  3.50695E+02  1.01443E+02
 -2.09220E+07  9.72874E-02  3.27451E+01 -2.59468E-02  3.44532E+02  1.02067E+02
 -2.09210E+07  9.63348E-02  3.29942E+01 -3.57090E-02  3.38243E+02  1.02747E+02
 -2.09200E+07  9.53195E-02  3.32615E+01 -4.46616E-02  3.32060E+02  1.03474E+02
 -2.09190E+07  9.42360E-02  3.35475E+01 -5.30635E-02  3.25730E+02  1.04249E+02
 -2.09180E+07  9.31998E-02  3.38501E+01 -6.06914E-02  3.19368E+02  1.05068E+02
 -2.09170E+07  9.18174E-02  3.41677E+01 -6.72575E-02  3.12902E+02  1.05921E+02
 -2.09160E+07  9.04818E-02  3.45003E+01 -7.28503E-02  3.06376E+02  1.06812E+02
 -2.09150E+07  8.90796E-02  3.48455E+01 -7.73267E-02  2.99766E+02  1.07732E+02
 -2.09140E+07  8.77059E-02  3.52034E+01 -8.07922E-02  2.92902E+02  1.08684E+02
 -2.09130E+07  8.60878E-02  3.55731E+01 -8.27672E-02  2.85965E+02  1.09660E+02
 -2.09120E+07  8.46379E-02  3.59526E+01 -8.36204E-02  2.78893E+02  1.10659E+02
 -2.09110E+07  8.32966E-02  3.63433E+01 -8.32633E-02  2.71620E+02  1.11684E+02
 -2.09100E+07  8.19060E-02  3.67436E+01 -8.14900E-02  2.64223E+02  1.12729E+02
 -2.09090E+07  8.07136E-02  3.71518E+01 -7.85617E-02  2.56740E+02  1.13791E+02
 -2.09080E+07  7.97685E-02  3.75693E+01 -7.45494E-02  2.49159E+02  1.14873E+02
 -2.09070E+07  7.86346E-02  3.79940E+01 -6.90516E-02  2.41418E+02  1.15967E+02
 -2.09060E+07  7.77131E-02  3.84246E+01 -6.26943E-02  2.33779E+02  1.17070E+02
 -2.09050E+07  7.69233E-02  3.88604E+01 -5.53989E-02  2.26070E+02  1.18182E+02
 -2.09040E+07  7.62079E-02  3.92990E+01 -4.71775E-02  2.18248E+02  1.19295E+02
 -2.09030E+07  7.53286E-02  3.97400E+01 -3.81076E-02  2.10390E+02  1.20405E+02
 -2.09020E+07  7.45537E-02  4.01800E+01 -2.85487E-02  2.02515E+02  1.21507E+02
 -2.09010E+07  7.38358E-02  4.06163E+01 -1.86646E-02  1.94642E+02  1.22592E+02
 -2.09000E+07  7.31299E-02  4.10487E+01 -8.34402E-03  1.86552E+02  1.23661E+02
 -2.08990E+07  7.24836E-02  4.14728E+01  2.05864E-03  1.78372E+02  1.24703E+02
 -2.08980E+07  7.18913E-02  4.18864E+01  1.22729E-02  1.70171E+02  1.25713E+02
 -2.08970E+07  7.15638E-02  4.22890E+01  2.24026E-02  1.61757E+02  1.26692E+02
 -2.08960E+07  7.11599E-02  4.26765E+01  3.18818E-02  1.53383E+02  1.27627E+02
 -2.08950E+07  7.10863E-02  4.30483E+01  4.08310E-02  1.44943E+02  1.28522E+02
 -2.08940E+07  7.12644E-02  4.34036E+01  4.90449E-02  1.36511E+02  1.29374E+02
 -2.08930E+07  7.14031E-02  4.37399E+01  5.63510E-02  1.27890E+02  1.30177E+02
 -2.08920E+07  7.18026E-02  4.40576E+01  6.24873E-02  1.19510E+02  1.30932E+02
 -2.08910E+07  7.24073E-02  4.43552E+01  6.75211E-02  1.11169E+02  1.31639E+02
 -2.08900E+07  7.32778E-02  4.46331E+01  7.14469E-02  1.02835E+02  1.32299E+02
 -2.08890E+07  7.39842E-02  4.48909E+01  7.37436E-02  9.46219E+01  1.32908E+02
 -2.08880E+07  7.49791E-02  4.51269E+01  7.48409E-02  8.65207E+01  1.33466E+02
 -2.08870E+07  7.59505E-02  4.53428E+01  7.44571E-02  7.86191E+01  1.33976E+02
 -2.08860E+07  7.69636E-02  4.55369E+01  7.26369E-02  7.06967E+01  1.34434E+02
 -2.08850E+07  7.80291E-02  4.57076E+01  6.95102E-02  6.29770E+01  1.34838E+02
 -2.08840E+07  7.90314E-02  4.58556E+01  6.49828E-02  5.53096E+01  1.35188E+02
 -2.08830E+07  8.00677E-02  4.59791E+01  5.92076E-02  4.76862E+01  1.35482E+02
 -2.08820E+07  8.09267E-02  4.60767E+01  5.21281E-02  4.01012E+01  1.35714E+02
 -2.08810E+07  8.18590E-02  4.61474E+01  4.41832E-02  3.26665E+01  1.35885E+02
 -2.08800E+07  8.29302E-02  4.61893E+01  3.52849E-02  2.51809E+01  1.35993E+02
 -2.08790E+07  8.38543E-02  4.62028E+01  2.53516E-02  1.75975E+01  1.36034E+02
 -2.08780E+07  8.48331E-02  4.61855E+01  1.50454E-02  1.02156E+01  1.36006E+02
 -2.08770E+07  8.59621E-02  4.61364E+01  4.33183E-03  2.88849E+00  1.35907E+02
 -2.08760E+07  8.72423E-02  4.60571E+01 -6.82657E-03  3.55512E+02  1.35742E+02
 -2.08750E+07  8.84683E-02  4.59457E+01 -1.79299E-02  3.48307E+02  1.35502E+02
 -2.08740E+07  8.98362E-02  4.58033E+01 -2.89411E-02  3.41207E+02  1.35192E+02
 -2.08730E+07  9.12704E-02  4.56308E+01 -3.96780E-02  3.34232E+02  1.34813E+02
